time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.290212690552,-0.570179145229,13.6005723841,6.16379131416,6.27394054184,0.0,0.365645075454,-1.08170152026,3.62029587299,-0.0788683140268,0.0850069129485,0.0,434.18294953838426,436.85734506210923,437.5615600079715,436.6600645024775
1.9800000000000013,0.312329430422,-0.637755761389,13.8221188733,6.15908203029,6.27987071087,0.0,0.370959726723,-1.17131720032,3.76401877161,-0.0777386552116,0.117616554541,0.0,464.28681604449974,466.84583856220127,464.3943150069876,464.47829425646887
2.0400000000000014,0.334619400892,-0.710393684649,14.0489178511,6.15449842286,0.00364070808375,0.0,0.371385671471,-1.25036968003,3.79574893376,-0.0738317952257,0.112299891087,0.0,432.220008846563,431.7840960129395,429.8713713885297,430.1975016507636
2.1000000000000014,0.356772820863,-0.788655657973,14.2836984188,6.15009270764,0.0113967516156,0.0,0.366157087391,-1.35880600741,4.02933414584,-0.0726345585801,0.150814714039,0.0,492.01208405397045,494.8681108359727,492.5180518217567,492.60298060617544
2.1600000000000015,0.378491953236,-0.872694910086,14.526234337,6.14571060887,0.0203783517583,0.0,0.356982683857,-1.44290059677,4.05499407244,-0.0738476320126,0.147353622701,0.0,430.51326210922826,430.24214505395366,432.6896442076053,432.5831988676434
2.2200000000000015,0.39937646373,-0.962596735451,14.7755545048,6.14114772343,0.0290486852331,0.0,0.338148186334,-1.55425957791,4.25478357568,-0.0808555587178,0.138103748968,0.0,485.6891864114801,485.0124362550563,486.0403565630532,485.5107760298493
2.2800000000000016,0.419137644283,-1.05830267086,15.029957777,6.1368459551,0.0374888027043,0.0,0.319851661551,-1.63634416904,4.22530718844,-0.0578112748338,0.145354620854,0.0,414.5867209744219,415.2432798605233,415.17478173553536,417.1874049846095
2.3400000000000016,0.437534202722,-1.15945885709,15.2856315708,6.1329239744,0.0469732939107,0.0,0.29246907106,-1.73585730062,4.29672982919,-0.0881226469225,0.175776606464,0.0,446.9949911718428,449.4902234599727,450.2384782851144,447.7756608401249
2.4000000000000017,0.45406362303,-1.26675994367,15.5461294184,6.12797392555,0.0573053705337,0.0,0.257466770434,-1.84131496562,4.38597890004,-0.0731354157028,0.163883248572,0.0,456.2220597375745,455.298929131948,453.9617466141485,455.15741381491466
2.4600000000000017,0.468379465732,-1.38023505775,15.8103297829,6.12355734366,0.0671438514414,0.0,0.218818854016,-1.9415872527,4.42036705978,-0.0745749920403,0.164156675599,0.0,439.2213895536815,439.27005361477904,438.6690853490114,438.54521613597467
2.520000000000002,0.479942583047,-1.50038590498,16.0800982692,6.11912529604,0.0770671497353,0.0,0.165569175555,-2.06383941924,4.57105447193,-0.0724894230546,0.167741199919,0.0,475.3340445109096,475.63282939904263,475.99350750987793,476.149244443389
2.580000000000002,0.488231230892,-1.62767081747,16.3570491078,6.11426377051,0.0881095149423,0.0,0.109669291975,-2.17938949878,4.66000477197,-0.109489534849,0.205018379823,0.0,458.3313361785281,461.31504480090615,459.1655951230963,456.21468018097215
2.640000000000002,0.492982669152,-1.76190380466,16.6387324651,6.10750179119,0.100098599214,0.0,0.047544275704,-2.2956398771,4.72880154294,-0.120041308553,0.186615983664,0.0,454.7672330302364,453.3284897287314,454.1483108426966,453.2899751757687
2.700000000000002,0.493543872044,-1.90363906452,16.9266690255,6.10095961413,0.111321341711,0.0,-0.0299871014602,-2.42948689178,4.86806628775,-0.0930937065714,0.187890291744,0.0,476.9075485599819,477.036238497702,475.78998950229504,477.838877303248
2.760000000000002,0.489248876575,-2.05347416305,17.222517576,6.09539658244,0.122587028479,0.0,-0.114306647546,-2.56549583203,4.99258093464,-0.0919751419005,0.187502911884,0.0,475.06904902824976,475.07110266740466,473.9012267732954,473.98054315491737
2.820000000000002,0.48055201565,-2.21024173608,17.5187099759,6.08997417327,0.133562578545,0.0,-0.176435342798,-2.66058111114,4.88067823039,-0.0873506103478,0.17170919739,0.0,399.2341157536485,397.8265910102061,398.8934085592802,399.3077168415326
2.880000000000002,0.467643219553,-2.37326235848,17.8105088955,6.08480231735,0.143772086029,0.0,-0.254710717933,-2.77390210115,4.84572861464,-0.083987357496,0.166866124017,0.0,424.725010953548,424.33860448931785,426.01115586800785,426.29220850769957
2.940000000000002,0.449089062482,-2.54422550286,18.1053657364,6.0794180856,0.153457963741,0.0,-0.364714084755,-2.92529108717,4.98172077583,-0.104856210914,0.147431276618,0.0,481.23255726496944,479.78137548026785,481.06900828532116,479.4796843384895
3.000000000000002,0.424787870626,-2.72301816036,18.4016690886,6.07284140595,0.162315245191,0.0,-0.446022745817,-3.03502515385,4.89502613204,-0.121389647077,0.147998374887,0.0,409.9150458941652,409.9878889858739,411.61121007897066,410.1332265341325
